"","CHR","start","end","BinFilterFlag","GC","exondensity","FRS"
"chr15_606","chr15",30007798,30057797,1,0.411,0,0.162929929634414
"chr15_607","chr15",30057798,30107797,0,0.458,28,0.171340595786055
"chr15_608","chr15",30107798,30157797,0,0.436,30,0.172795028230335
"chr15_609","chr15",30157798,30207797,0,0.487,2,0.18121713398013
"chr15_610","chr15",30207798,30257797,0,0.423,1,0.170731246719029
"chr15_611","chr15",30257798,30307797,0,0.407,2,0.165088849611294
"chr15_612","chr15",30307798,30357797,0,0.43,3,0.172623117885822
"chr15_613","chr15",30357798,30407797,0,0.454,35,0.17174022884028
"chr15_614","chr15",30407798,30457797,0,0.409,3,0.179175244151763
"chr15_615","chr15",30457798,30507797,0,0.392,0,0.192165326732989
"chr15_616","chr15",30507798,30557797,0,0.446,2,0.182337385905759
"chr15_617","chr15",30557798,30607797,0,0.44,25,0.18156898274451
"chr15_618","chr15",30607798,30657797,0,0.409,15,0.182522423178744
"chr15_619","chr15",30657798,30707797,0,0.41,2,0.17553613423516
"chr15_620","chr15",30707798,30757797,0,0.422,3,0.179420910294135
"chr15_621","chr15",30757798,30807797,0,0.439,9,0.171094363233855
"chr15_622","chr15",30807798,30857797,0,0.416,0,0.173856042535321
"chr15_623","chr15",30857798,30907797,1,0.421,4,0.175715232153666
"chr15_624","chr15",30907798,30957797,1,0.423,22,0.179114670599922
"chr15_625","chr15",30957798,31007797,1,0.398,12,0.189441337976946
"chr15_626","chr15",31007798,31057797,1,0.421,16,0.183419486394084
"chr15_627","chr15",31057798,31107797,1,0.459,16,0.181605623332179
"chr15_628","chr15",31107798,31157797,1,0.44,0,0.177791381577401
"chr15_629","chr15",31157798,31207797,1,0.467,1,0.182028432092733
"chr15_630","chr15",31207798,31257797,1,0.486,4,0.198534097026118
"chr15_631","chr15",31257798,31307797,1,0.492,0,0.202863331360343
"chr15_632","chr15",31307798,31357797,1,0.538,1,0.206002161673925
"chr15_633","chr15",31357798,31407797,1,0.513,4,0.20152709003183
"chr15_634","chr15",31407798,31457797,1,0.426,0,0.191001004855844
"chr15_635","chr15",31457798,31507797,1,0.493,5,0.177917267238492
"chr15_636","chr15",31507798,31557797,1,0.437,4,0.168628113065767
"chr15_637","chr15",31557798,31607797,1,0.432,3,0.163923634555095
"chr15_638","chr15",31607798,31657797,1,0.418,3,0.171046256803051
"chr15_639","chr15",31657798,31707797,0,0.418,1,0.164738514282533
"chr15_640","chr15",31707798,31757797,1,0.411,0,0.168305161979951
"chr15_641","chr15",31757798,31807797,1,0.432,0,0.1608993740944
"chr15_642","chr15",31807798,31857797,1,0.441,0,0.166505868549305
"chr15_643","chr15",31857798,31907797,1,0.413,2,0.172597041937253
"chr15_644","chr15",31907798,31957797,1,0.391,0,0.164941464387719
"chr15_645","chr15",31957798,32007797,1,0.426,0,0.161530074667213
"chr15_646","chr15",32007798,32057797,1,0.395,2,0.165243375788776
"chr15_647","chr15",32057798,32107799,1,0.402,1,0.162700052168968
"chr15_648","chr15",32107800,32157799,1,0.432,9,0.163105647194671
"chr15_649","chr15",32157800,32207799,0,0.437,9,0.169366957280181
"chr15_650","chr15",32207800,32257799,0,0.404,3,0.163678466955108
"chr15_651","chr15",32257800,32307799,0,0.409,0,0.171286337283434
"chr15_652","chr15",32307800,32357799,0,0.455,3,0.171345514726122
"chr15_653","chr15",32357800,32407799,0,0.492,16,0.173124580282943
"chr15_654","chr15",32407800,32457799,0,0.444,25,0.180020231551701
"chr15_655","chr15",32457800,32507799,0,0.437,0,0.177609054419821
"chr15_656","chr15",32507800,32557799,0,0.388,10,0.18665219528684
"chr15_657","chr15",32557800,32607799,0,0.422,13,0.172828942170042
"chr15_658","chr15",32607800,32657799,0,0.404,17,0.186804712859123
"chr15_659","chr15",32657800,32707799,1,0.422,6,0.173934382585037
"chr15_660","chr15",32707800,32757799,1,0.411,5,0.166327224409957
"chr15_661","chr15",32757800,32807799,1,0.392,4,0.167102357591321
"chr15_662","chr15",32807800,32857799,1,0.4,1,0.167650370112121
"chr15_663","chr15",32857800,32907799,1,0.397,4,0.169157441350012
"chr15_664","chr15",32907800,32957799,1,0.385,3,0.164565876621399
"chr15_665","chr15",32957800,33007799,1,0.388,3,0.16800993111035
"chr15_666","chr15",33007800,33057799,1,0.399,1,0.16771714693239
"chr15_667","chr15",33057800,33107799,1,0.399,3,0.167746335774355
"chr15_668","chr15",33107800,33157799,1,0.402,2,0.167798094103669
"chr15_669","chr15",33157800,33207799,1,0.417,3,0.169191315060406
"chr15_670","chr15",33207800,33257799,1,0.415,0,0.167841817693205
"chr15_671","chr15",33257800,33307799,1,0.406,0,0.167403377114464
"chr15_672","chr15",33307800,33357799,1,0.413,1,0.167089123966804
"chr15_673","chr15",33357800,33407799,1,0.41,0,0.166431950393044
"chr15_674","chr15",33407800,33457799,1,0.4,0,0.172402212347836
"chr15_675","chr15",33457800,33507799,1,0.401,2,0.173535784039461
"chr15_676","chr15",33507800,33557799,1,0.409,7,0.167998564228412
"chr15_677","chr15",33557800,33607799,1,0.396,8,0.168084389079299
"chr15_678","chr15",33607800,33657799,1,0.425,14,0.165818847685662
"chr15_679","chr15",33657800,33707799,1,0.429,11,0.170196607463777
"chr15_680","chr15",33707800,33757799,1,0.429,18,0.173641234552698
"chr15_681","chr15",33757800,33807799,1,0.428,10,0.167900844772782
"chr15_682","chr15",33807800,33857799,1,0.431,29,0.170057975991047
"chr15_683","chr15",33857800,33907799,1,0.408,9,0.170510786268417
"chr15_684","chr15",33907800,33957799,1,0.397,0,0.169245111340786
"chr15_685","chr15",33957800,34007799,1,0.385,2,0.170058454229058
"chr15_686","chr15",34007800,34057799,1,0.422,3,0.180878087528689
"chr15_687","chr15",34057800,34107799,1,0.415,8,0.180187829344115
"chr15_688","chr15",34107800,34157799,1,0.397,10,0.175329664049798
"chr15_689","chr15",34157800,34207799,1,0.41,1,0.189116729510074
"chr15_690","chr15",34207800,34257799,1,0.413,28,0.192177169109209
"chr15_691","chr15",34257800,34307799,1,0.395,4,0.187943491604423
"chr15_692","chr15",34307800,34357799,1,0.428,15,0.194716042452643
"chr15_693","chr15",34357800,34407799,0,0.46,36,0.181335704582135
"chr15_694","chr15",34407800,34457799,0,0.446,0,0.170415253395321
"chr15_695","chr15",34457800,34507799,0,0.386,0,0.166812884706117
"chr15_696","chr15",34507800,34557799,0,0.462,23,0.170624597314715
"chr15_697","chr15",34557800,34607799,0,0.439,0,0.174084670358544
"chr15_698","chr15",34607800,34657799,1,0.363,0,0.166269262408144
"chr15_699","chr15",34657800,34707799,1,0.396,0,0.164639556530939
"chr15_700","chr15",34707800,34757799,1,0.428,3,0.16865772703086
"chr15_701","chr15",34757800,34807799,1,0.417,8,0.164001755611211
"chr15_702","chr15",34807800,34857799,1,0.392,2,0.168710601919373
"chr15_703","chr15",34857800,34907799,1,0.358,17,0.177721951832403
"chr15_704","chr15",34907800,34957799,1,0.382,14,0.183911801204804
"chr15_705","chr15",34957800,35007799,1,0.418,8,0.188551808180256
"chr15_706","chr15",35007800,35057799,1,0.424,0,0.178147421434704
"chr15_707","chr15",35057800,35107799,1,0.423,0,0.175969466143655
"chr15_708","chr15",35107800,35157799,1,0.372,0,0.161478058751491
"chr15_709","chr15",35157800,35207799,1,0.359,0,0.166090947786036
"chr15_710","chr15",35207800,35257799,1,0.393,1,0.168743372200132
"chr15_711","chr15",35257800,35307799,1,0.38,0,0.174406889007128
"chr15_712","chr15",35307800,35357799,1,0.362,0,0.168577404565498
"chr15_713","chr15",35357800,35407799,1,0.37,4,0.176790173186034
"chr15_714","chr15",35407800,35457799,1,0.351,3,0.165650732486383
"chr15_715","chr15",35457800,35507799,1,0.348,0,0.165512842968409
"chr15_716","chr15",35507800,35557799,1,0.355,5,0.168996958869861
"chr15_717","chr15",35557800,35607799,1,0.358,0,0.167909485864234
"chr15_718","chr15",35607800,35657799,1,0.375,0,0.170958052384368
"chr15_719","chr15",35657800,35707799,1,0.374,0,0.167845167531444
"chr15_720","chr15",35707800,35757799,1,0.379,1,0.16546877899074
"chr15_721","chr15",35757800,35807799,1,0.361,0,0.161827613285026
"chr15_722","chr15",35807800,35857799,1,0.373,0,0.165544673162324
"chr15_723","chr15",35857800,35907799,1,0.366,1,0.16545851229378
"chr15_724","chr15",35907800,35957799,1,0.372,1,0.167075866388611
"chr15_725","chr15",35957800,36007799,1,0.369,0,0.165258754126944
"chr15_726","chr15",36007800,36057799,1,0.374,0,0.164605012644798
"chr15_727","chr15",36057800,36107799,1,0.358,0,0.163318784323538
"chr15_728","chr15",36107800,36157799,1,0.354,0,0.164767352217565
"chr15_729","chr15",36157800,36207799,1,0.358,0,0.168018861672044
"chr15_730","chr15",36207800,36257799,1,0.363,0,0.16621574593987
"chr15_731","chr15",36257800,36307799,1,0.366,0,0.16688274451229
"chr15_732","chr15",36307800,36357799,1,0.367,0,0.164708831296456
"chr15_733","chr15",36357800,36407799,1,0.352,0,0.166800352849355
"chr15_734","chr15",36407800,36457799,1,0.369,0,0.164824663335041
"chr15_735","chr15",36457800,36507799,1,0.357,0,0.16398660315273
"chr15_736","chr15",36507800,36557799,1,0.384,0,0.16523574784318
"chr15_737","chr15",36557800,36607799,1,0.385,2,0.170803264796421
"chr15_738","chr15",36607800,36657799,1,0.381,4,0.170946247475491
"chr15_739","chr15",36657800,36707799,1,0.366,4,0.165521228849553
"chr15_740","chr15",36707800,36757799,1,0.364,2,0.165168961100731
"chr15_741","chr15",36757800,36807799,1,0.388,2,0.169463189223735
"chr15_742","chr15",36807800,36857799,1,0.37,4,0.160757491627891
"chr15_743","chr15",36857800,36907799,1,0.396,11,0.162087726026417
"chr15_744","chr15",36907800,36957799,1,0.382,1,0.16773387536978
"chr15_745","chr15",36957800,37007799,1,0.367,0,0.165147928346584
"chr15_746","chr15",37007800,37057799,1,0.392,1,0.167953521294329
"chr15_747","chr15",37057800,37107799,1,0.402,9,0.168539592415057
"chr15_748","chr15",37107800,37157799,1,0.377,0,0.165498865170022
"chr15_749","chr15",37157800,37207799,1,0.363,0,0.166880751456271
"chr15_750","chr15",37207800,37257799,1,0.374,0,0.167138184177448
"chr15_751","chr15",37257800,37307799,1,0.358,0,0.167167752521355
"chr15_752","chr15",37307800,37357799,1,0.367,0,0.166649949733681
"chr15_753","chr15",37357800,37407799,1,0.376,0,0.174005330943957
"chr15_754","chr15",37407800,37457799,1,0.365,0,0.169167817063798
"chr15_755","chr15",37457800,37507799,1,0.371,0,0.169516091170155
"chr15_756","chr15",37507800,37557799,1,0.363,0,0.16780277826531
"chr15_757","chr15",37557800,37607799,1,0.371,0,0.16642548353258
"chr15_758","chr15",37607800,37657799,1,0.351,0,0.167063829086304
"chr15_759","chr15",37657800,37707799,1,0.356,0,0.164008547393121
"chr15_760","chr15",37707800,37757799,1,0.372,0,0.168261164799564
"chr15_761","chr15",37757800,37807799,1,0.373,0,0.168692919689406
"chr15_762","chr15",37807800,37857799,1,0.376,0,0.164581414156734
"chr15_763","chr15",37857800,37907799,1,0.375,0,0.164165516288726
"chr15_764","chr15",37907800,37957799,1,0.386,12,0.165971424718855
"chr15_765","chr15",37957800,38007799,1,0.385,3,0.167585933023417
"chr15_766","chr15",38007800,38057799,1,0.408,1,0.170911969965249
"chr15_767","chr15",38057800,38107799,1,0.396,0,0.175499074503051
"chr15_768","chr15",38107800,38157799,1,0.386,2,0.173718249870994
"chr15_769","chr15",38157800,38207799,1,0.385,0,0.165320807601681
"chr15_770","chr15",38207800,38257799,1,0.404,3,0.169720835312876
"chr15_771","chr15",38257800,38307799,1,0.362,1,0.167010384105753
"chr15_772","chr15",38307800,38357799,1,0.338,5,0.16375107278604
"chr15_773","chr15",38357800,38407799,1,0.386,0,0.173924850604465
"chr15_774","chr15",38407800,38457799,1,0.394,1,0.171350247225513
"chr15_775","chr15",38457800,38507799,1,0.374,16,0.178069467254257
"chr15_776","chr15",38507800,38557799,1,0.414,6,0.175941171438564
"chr15_777","chr15",38557800,38607799,1,0.431,2,0.174612036731342
"chr15_778","chr15",38607800,38657799,1,0.418,0,0.169684890500061
"chr15_779","chr15",38657800,38707799,1,0.424,2,0.18237739563274
"chr15_780","chr15",38707800,38757799,1,0.414,0,0.172226481729247
"chr15_781","chr15",38757800,38807799,1,0.402,0,0.175343457752874
"chr15_782","chr15",38807800,38857799,1,0.415,0,0.173066856934489
"chr15_783","chr15",38857800,38907799,1,0.403,0,0.17290370663299
"chr15_784","chr15",38907800,38957799,1,0.373,0,0.168655987148708
"chr15_785","chr15",38957800,39007799,1,0.375,0,0.173133669291297
"chr15_786","chr15",39007800,39057799,1,0.376,0,0.171302487206426
"chr15_787","chr15",39057800,39107799,1,0.391,0,0.175272889025326
"chr15_788","chr15",39107800,39157799,1,0.403,0,0.1834116790032
"chr15_789","chr15",39157800,39207799,1,0.385,0,0.176906585499879
"chr15_790","chr15",39207800,39257799,1,0.378,3,0.180073835928525
"chr15_791","chr15",39257800,39307799,1,0.385,0,0.1750462963312
"chr15_792","chr15",39307800,39357799,1,0.405,0,0.186810404674167
"chr15_793","chr15",39357800,39407799,1,0.394,0,0.191318928201534
"chr15_794","chr15",39407800,39457799,1,0.414,0,0.188533979641365
"chr15_795","chr15",39457800,39507799,1,0.405,0,0.183913682960457
"chr15_796","chr15",39507800,39557799,1,0.424,0,0.183617894880398
"chr15_797","chr15",39557800,39607799,1,0.421,24,0.178309603702546
"chr15_798","chr15",39607800,39657799,1,0.395,1,0.175143724075823
"chr15_799","chr15",39657800,39707799,1,0.372,0,0.170551176502145
"chr15_800","chr15",39707800,39757799,1,0.384,5,0.175346776369543
"chr15_801","chr15",39757800,39807799,1,0.402,8,0.180373193396012
"chr15_802","chr15",39807800,39857799,1,0.397,1,0.171545319083361
"chr15_803","chr15",39857800,39907799,1,0.41,0,0.173828166279814
"chr15_804","chr15",39907800,39957799,1,0.412,7,0.177667175981348
"chr15_805","chr15",39957800,40007799,1,0.399,20,0.182064045302574
"chr15_806","chr15",40007800,40057799,1,0.444,26,0.195685428778362
"chr15_807","chr15",40057800,40107799,1,0.5,7,0.198566528722609
"chr15_808","chr15",40107800,40157799,1,0.464,2,0.185519400158476
"chr15_809","chr15",40157800,40207799,1,0.391,16,0.185415734050784
"chr15_810","chr15",40207800,40257799,1,0.477,15,0.186964463218963
"chr15_811","chr15",40257800,40307799,1,0.559,44,0.20413828935681
"chr15_812","chr15",40307800,40357799,1,0.529,20,0.217534045127831
"chr15_813","chr15",40357800,40407799,1,0.488,22,0.211976817740873
"chr15_814","chr15",40407800,40457801,1,0.525,13,0.195301529816557
"chr15_815","chr15",40457802,40507801,1,0.492,9,0.187374854792251
"chr15_816","chr15",40507802,40557801,1,0.455,5,0.183565080268109
"chr15_817","chr15",40557802,40607802,1,0.443,13,0.193111287765567
"chr15_818","chr15",40607803,40657802,1,0.403,22,0.180571099580338
"chr15_819","chr15",40657803,40707802,1,0.454,10,0.186800967884347
"chr15_820","chr15",40707803,40757802,1,0.46,20,0.19531081940093
"chr15_821","chr15",40757803,40807802,1,0.504,20,0.195230184052637
"chr15_822","chr15",40807803,40857802,1,0.493,27,0.190148721903342
"chr15_823","chr15",40857803,40907802,1,0.512,9,0.202814267080001
"chr15_824","chr15",40907803,40957802,1,0.551,16,0.195923285102612
"chr15_825","chr15",40957803,41007802,1,0.461,11,0.183080503653206
"chr15_826","chr15",41007803,41057802,1,0.413,11,0.192664675766495
"chr15_827","chr15",41057803,41107802,1,0.416,15,0.183285739246861
"chr15_828","chr15",41107803,41157802,1,0.462,1,0.181057728124657
"chr15_829","chr15",41157803,41207802,1,0.438,5,0.176832227976433
"chr15_830","chr15",41207803,41257802,1,0.439,10,0.186404895475556
"chr15_831","chr15",41257803,41307802,0,0.431,9,0.197842257946454
"chr15_832","chr15",41307803,41357802,1,0.447,12,0.189286286964825
"chr15_833","chr15",41357803,41407802,1,0.47,13,0.19633090392195
"chr15_834","chr15",41407803,41457802,1,0.459,4,0.195129150451946
"chr15_835","chr15",41457803,41507802,1,0.507,33,0.198163535421264
"chr15_836","chr15",41507803,41557802,1,0.505,34,0.189104291244387
"chr15_837","chr15",41557803,41607802,1,0.499,19,0.183125260279411
"chr15_838","chr15",41607803,41657802,1,0.431,1,0.18415177330062
"chr15_839","chr15",41657803,41707802,1,0.403,7,0.189014860113754
"chr15_840","chr15",41707803,41757802,1,0.392,14,0.176048502474687
"chr15_841","chr15",41757803,41807802,1,0.439,8,0.189908315552918
"chr15_842","chr15",41807803,41857802,1,0.572,85,0.18568889550205
"chr15_843","chr15",41857803,41907802,1,0.568,51,0.175668976263034
"chr15_844","chr15",41907803,41957802,1,0.472,5,0.192673533009989
"chr15_845","chr15",41957803,42007802,1,0.483,20,0.187982715945825
"chr15_846","chr15",42007803,42057802,1,0.484,2,0.171742425445469
"chr15_847","chr15",42057803,42107802,1,0.493,20,0.179808761556403
"chr15_848","chr15",42107803,42157802,1,0.48,21,0.18086298100122
"chr15_849","chr15",42157803,42207802,1,0.425,26,0.192562550389857
"chr15_850","chr15",42207803,42257802,1,0.394,16,0.18950349782748
"chr15_851","chr15",42257803,42307802,1,0.396,17,0.19095373683836
"chr15_852","chr15",42307803,42357802,1,0.406,19,0.183730493599446
"chr15_853","chr15",42357803,42407802,1,0.462,18,0.194750454743428
"chr15_854","chr15",42407803,42457802,1,0.423,30,0.18546997781049
"chr15_855","chr15",42457803,42507802,1,0.426,3,0.194911126910976
"chr15_856","chr15",42507803,42557802,1,0.42,14,0.193001741129867
"chr15_857","chr15",42557803,42607802,1,0.432,9,0.189820165460671
"chr15_858","chr15",42607803,42657802,1,0.411,6,0.179107047396268
"chr15_859","chr15",42657803,42707802,1,0.452,18,0.178121099560776
"chr15_860","chr15",42707803,42757802,1,0.463,42,0.182018514663178
"chr15_861","chr15",42757803,42807802,1,0.409,5,0.181898427577985
"chr15_862","chr15",42807803,42857802,1,0.381,6,0.171908639210019
"chr15_863","chr15",42857803,42907802,1,0.402,2,0.175711461213531
"chr15_864","chr15",42907803,42957802,1,0.415,4,0.177481609810712
"chr15_865","chr15",42957803,43007802,1,0.403,15,0.18083581539945
"chr15_866","chr15",43007803,43057802,1,0.392,20,0.180458169605292
"chr15_867","chr15",43057803,43107802,1,0.398,10,0.183798194229357
"chr15_868","chr15",43107803,43157802,1,0.413,9,0.187322619466048
"chr15_869","chr15",43157803,43207802,1,0.422,22,0.186224025126216
"chr15_870","chr15",43207803,43257802,1,0.482,20,0.189307212335016
"chr15_871","chr15",43257803,43307802,1,0.464,16,0.178662132459665
"chr15_872","chr15",43307803,43357802,1,0.422,14,0.17684136864769
"chr15_873","chr15",43357803,43407802,1,0.425,28,0.189298411186301
"chr15_874","chr15",43407803,43457802,1,0.415,17,0.183315969364174
"chr15_875","chr15",43457803,43507802,1,0.415,11,0.181439192807753
"chr15_876","chr15",43507803,43557802,1,0.477,11,0.183399518813026
"chr15_877","chr15",43557803,43607802,0,0.467,62,0.185464338122526
"chr15_878","chr15",43607803,43657802,0,0.455,37,0.172002921500838
"chr15_879","chr15",43657803,43707802,0,0.467,44,0.180938887831721
"chr15_880","chr15",43707803,43757802,0,0.457,26,0.18250495411594
"chr15_881","chr15",43757803,43807802,1,0.469,53,0.205257039018315
"chr15_882","chr15",43807803,43857802,1,0.428,18,0.188983574502051
"chr15_883","chr15",43857803,43907802,1,0.463,17,0.17450745491536
"chr15_884","chr15",43907803,43957802,1,0.444,6,0.164144976831934
"chr15_885","chr15",43957803,44007802,1,0.41,0,0.167875785614484
"chr15_886","chr15",44007803,44057802,1,0.395,0,0.163036976390624
"chr15_887","chr15",44057803,44107802,1,0.381,1,0.159573021377194
"chr15_888","chr15",44107803,44157802,1,0.389,0,0.15951210801859
"chr15_889","chr15",44157803,44207802,1,0.407,2,0.15888401830634
"chr15_890","chr15",44207803,44257802,1,0.414,0,0.170505572855395
"chr15_891","chr15",44257803,44307802,1,0.43,1,0.181009055261339
"chr15_892","chr15",44307803,44357802,1,0.404,6,0.18239522474477
"chr15_893","chr15",44357803,44407802,1,0.4,3,0.178798285740746
"chr15_894","chr15",44407803,44457802,1,0.423,4,0.183358552199379
"chr15_895","chr15",44457803,44507802,1,0.398,7,0.179505731946777
"chr15_896","chr15",44507803,44557802,1,0.413,14,0.192298535187216
"chr15_897","chr15",44557803,44607802,1,0.428,24,0.18826399663856
"chr15_898","chr15",44607803,44657802,1,0.399,17,0.186359274002617
"chr15_899","chr15",44657803,44707802,1,0.429,20,0.191642627026186
"chr15_900","chr15",44707803,44757802,1,0.415,10,0.207882560268164
"chr15_901","chr15",44757803,44807802,1,0.4,5,0.175238199299964
"chr15_902","chr15",44807803,44857802,0,0.454,0,0.183066560092929
"chr15_903","chr15",44857803,44907802,0,0.426,1,0.181297436091558
"chr15_904","chr15",44907803,44957802,1,0.393,2,0.163547798683548
"chr15_905","chr15",44957803,45007802,0,0.394,6,0.167007020627869
"chr15_906","chr15",45007803,45057802,0,0.443,3,0.195632409942263
"chr15_907","chr15",45057803,45107802,0,0.481,29,0.185011744395711
"chr15_908","chr15",45107803,45157802,1,0.53,66,0.182369244986219
"chr15_909","chr15",45157803,45207802,1,0.508,20,0.194507777238778
"chr15_910","chr15",45207803,45257802,1,0.428,3,0.172210605711605
"chr15_911","chr15",45257803,45307802,1,0.428,15,0.176618877726853
"chr15_912","chr15",45307803,45357802,1,0.416,0,0.171262669231003
"chr15_913","chr15",45357803,45407802,1,0.407,18,0.179516388030853
"chr15_914","chr15",45407803,45457802,1,0.44,13,0.181774770605708
"chr15_915","chr15",45457803,45507802,1,0.413,8,0.175354106746574
"chr15_916","chr15",45507803,45557802,1,0.431,14,0.173644486473605
"chr15_917","chr15",45557803,45607802,1,0.418,8,0.183017063129274
"chr15_918","chr15",45607803,45657802,1,0.437,3,0.194595536734967
"chr15_919","chr15",45657803,45707802,1,0.451,9,0.190069550464756
"chr15_920","chr15",45707803,45757802,1,0.418,0,0.170578036802492
"chr15_921","chr15",45757803,45807802,1,0.416,0,0.166186379211349
"chr15_922","chr15",45807803,45857802,1,0.419,0,0.169521510889763
"chr15_923","chr15",45857803,45907802,1,0.402,0,0.169848960083972
"chr15_924","chr15",45907803,45957802,1,0.393,0,0.170235287079772
"chr15_925","chr15",45957803,46007802,1,0.378,0,0.170765068514454
"chr15_926","chr15",46007803,46057802,1,0.366,0,0.167840771646975
"chr15_927","chr15",46057803,46107802,1,0.39,0,0.171397344490314
"chr15_928","chr15",46107803,46157802,1,0.379,0,0.171442232216605
"chr15_929","chr15",46157803,46207802,1,0.372,0,0.171074468640618
"chr15_930","chr15",46207803,46257802,1,0.37,0,0.167585144959753
"chr15_931","chr15",46257803,46307802,1,0.393,0,0.167486709886403
"chr15_932","chr15",46307803,46357802,1,0.376,0,0.166357228100484
"chr15_933","chr15",46357803,46407802,1,0.374,0,0.172818302026921
"chr15_934","chr15",46407803,46457802,1,0.379,0,0.170853444786899
"chr15_935","chr15",46457803,46507802,1,0.359,0,0.169956191494101
"chr15_936","chr15",46507803,46557802,1,0.363,0,0.16771630326722
"chr15_937","chr15",46557803,46607802,1,0.374,0,0.1716460263616
"chr15_938","chr15",46607803,46657802,1,0.37,0,0.16632681532751
"chr15_939","chr15",46657803,46707802,1,0.351,0,0.163779642047853
"chr15_940","chr15",46707803,46757802,1,0.364,0,0.167856225067279
"chr15_941","chr15",46757803,46807802,1,0.353,0,0.168227920247581
"chr15_942","chr15",46807803,46857802,1,0.362,0,0.165934779564304
"chr15_943","chr15",46857803,46907802,1,0.355,0,0.165075559822135
"chr15_944","chr15",46907803,46957802,1,0.345,0,0.167899259184642
"chr15_945","chr15",46957803,47007802,0,0.361,0,0.170384745793586
"chr15_946","chr15",47007803,47057802,1,0.355,0,0.170158183942983
"chr15_947","chr15",47057803,47107802,0,0.352,0,0.161822636220775
"chr15_948","chr15",47107803,47157803,1,0.364,0,0.165479797142758
"chr15_949","chr15",47157804,47207803,1,0.378,1,0.168565780188323
"chr15_950","chr15",47207804,47257803,1,0.365,0,0.169046412251083
"chr15_951","chr15",47257804,47307803,1,0.379,0,0.16967809799835
"chr15_952","chr15",47307804,47357803,1,0.381,0,0.168580045724954
"chr15_953","chr15",47357804,47407803,1,0.403,0,0.168027225965061
"chr15_954","chr15",47407804,47457803,1,0.385,1,0.167517958324567
"chr15_955","chr15",47457804,47507803,1,0.383,1,0.172851451267941
"chr15_956","chr15",47507804,47557803,1,0.396,0,0.172274216419449
"chr15_957","chr15",47557804,47607803,1,0.39,1,0.166593633719635
"chr15_958","chr15",47607804,47657803,1,0.389,0,0.165428844959309
"chr15_959","chr15",47657804,47707803,1,0.385,0,0.166589224694545
"chr15_960","chr15",47707804,47757803,1,0.416,2,0.164905113612837
"chr15_961","chr15",47757804,47807803,1,0.398,19,0.165201203565084
"chr15_962","chr15",47807804,47857803,1,0.411,0,0.171242567025633
"chr15_963","chr15",47857804,47907803,1,0.402,0,0.167457480389664
"chr15_964","chr15",47907804,47957803,1,0.393,0,0.162913042396384
"chr15_965","chr15",47957804,48007803,1,0.408,0,0.169503165001481
"chr15_966","chr15",48007804,48057803,1,0.399,0,0.162812253578965
"chr15_967","chr15",48057804,48107803,1,0.419,0,0.163430386976816
"chr15_968","chr15",48107804,48157803,1,0.357,20,0.15984357049132
"chr15_969","chr15",48157804,48207803,1,0.354,14,0.158459619431393
"chr15_970","chr15",48207804,48257803,1,0.39,18,0.161670002329
"chr15_971","chr15",48257804,48307803,1,0.384,11,0.165968154103073
"chr15_972","chr15",48307804,48357803,1,0.406,8,0.181647842224164
"chr15_973","chr15",48357804,48407803,1,0.419,0,0.174294863904988
"chr15_974","chr15",48407804,48457803,1,0.394,24,0.177862216741891
"chr15_975","chr15",48457804,48507803,1,0.386,28,0.172541510107724
"chr15_976","chr15",48507804,48557803,1,0.386,9,0.17525728153838
"chr15_977","chr15",48557804,48607803,1,0.38,2,0.174860137341888
"chr15_978","chr15",48607804,48657803,1,0.406,4,0.174045456816205
"chr15_979","chr15",48657804,48707803,1,0.38,0,0.173263081295168
"chr15_980","chr15",48707804,48757803,1,0.369,9,0.17483479021836
"chr15_981","chr15",48757804,48807803,1,0.361,18,0.172077355888178
"chr15_982","chr15",48807804,48857803,1,0.387,7,0.176154274432535
"chr15_983","chr15",48857804,48907803,1,0.396,8,0.174431465538393
"chr15_984","chr15",48907804,48957803,1,0.408,1,0.173833883628656
"chr15_985","chr15",48957804,49007803,1,0.418,5,0.179614795009179
"chr15_986","chr15",49007804,49057803,1,0.373,16,0.176777975054767
"chr15_987","chr15",49057804,49107803,1,0.399,0,0.175065191053849
"chr15_988","chr15",49107804,49157803,1,0.358,15,0.178915545580551
"chr15_989","chr15",49157804,49207803,1,0.374,6,0.180768811122662
"chr15_990","chr15",49207804,49257803,1,0.378,4,0.183623473239099
"chr15_991","chr15",49257804,49307803,1,0.393,3,0.18420423540379
"chr15_992","chr15",49307804,49357803,1,0.392,6,0.181212832182145
"chr15_993","chr15",49357804,49407803,1,0.367,2,0.171605397958138
"chr15_994","chr15",49407804,49457803,1,0.342,3,0.167914406564893
"chr15_995","chr15",49457804,49507803,0,0.347,2,0.16963237653868
"chr15_996","chr15",49507804,49557803,1,0.376,2,0.175676631354721
"chr15_997","chr15",49557804,49607803,1,0.362,6,0.175990013194155
"chr15_998","chr15",49607804,49657803,1,0.359,13,0.177892131282178
"chr15_999","chr15",49657804,49707803,1,0.377,0,0.171753861779523
"chr15_1000","chr15",49707804,49757803,1,0.393,0,0.178562477666516
"chr15_1001","chr15",49757804,49807803,1,0.369,0,0.172942933073086
"chr15_1002","chr15",49807804,49857803,1,0.394,0,0.181976073377614
"chr15_1003","chr15",49857804,49907803,1,0.39,10,0.178099054972097
